role_id,device,owned_unit_count,eb_controlled_unit_count,control_scope,operation_condition,weekly_frequency_code,usual_start_code,earliest_start_code,latest_end_code,task_duration_hours_internal,task_duration_minutes,ac_mode,ac_temperature_c,device_data_status
cityrole-0239,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0239,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0239,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0240,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0240,home_ev,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,由m04在典型外出日返家后接入；车辆实际到家、次日离家与充电权限按当天确认。,days_7,21,NOT_APPLICABLE,7,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0240,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0241,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0241,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0241,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0241,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0242,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0242,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0243,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_7,all_day,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,all_day,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0243,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0243,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0244,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0244,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0245,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_4_6,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0245,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0245,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0246,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,21,19,24,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0246,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0246,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0247,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0247,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0248,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0248,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0249,ac,2,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。 本轮紧凑合住仅一台空调进入EB控制及电量代理；其他原合成设备不计入该代理。,days_7,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0250,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0250,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0251,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0251,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0252,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_7,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0252,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0253,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0253,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0253,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0254,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0254,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0254,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0255,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,21,19,24,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0255,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0256,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0256,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0256,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0257,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_4_6,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0257,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0257,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0258,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0258,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0259,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0259,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0260,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_4_6,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0260,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0260,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0261,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0261,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0261,home_ev,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,由m01在典型外出日返家后接入；车辆实际到家、次日离家与充电权限按当天确认。,days_7,21,NOT_APPLICABLE,8.5,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0261,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0262,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0262,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0262,home_ev,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,由m03在典型外出日返家后接入；车辆实际到家、次日离家与充电权限按当天确认。,days_2_3,19,NOT_APPLICABLE,7,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0262,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0263,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0263,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0264,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_7,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0264,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0265,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0266,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0266,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0266,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0267,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0267,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0267,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0267,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0268,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0268,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0268,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0269,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_4_6,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0269,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0270,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0270,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
